wp_post_id,taxonomy,term_slug
1708,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1708,direction,istoriya-arheologiya
1708,direction,kultura-iskusstvo
1708,direction,menedzhment-marketing
1708,direction,stroitelstvo-arhitektura
1708,direction,filosofiya-religiya-i-kulturologiya
1710,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1710,direction,menedzhment-marketing
1710,direction,psihologiya
1710,direction,fizicheskaya-kultura
1710,direction,filologiya
1710,direction,filosofiya-religiya-i-kulturologiya
1710,direction,ekonomika
1714,direction,vuzy-lvova
1714,direction,vuzy-ukrainy
1714,direction,mgostinichno-restorannoe-delo-turizm
1714,direction,menedzhment-marketing
1714,direction,pishchevye-tekhnologii
1714,direction,politologiya-mezhdunarodnye-otnosheniya
1714,direction,ekonomika
1716,direction,vuzy-kieva
1716,direction,medicina-stomatologiya-farmaciya
1719,direction,mgostinichno-restorannoe-delo-turizm
1719,direction,kultura-iskusstvo
1719,direction,menedzhment-marketing
1719,direction,pravo
1719,direction,filologiya
1719,direction,ekonomika
1721,direction,biologiya-ekologiya
1721,direction,informacionnye-tekhnologii-kiberbezopasnost
1721,direction,pedagogika
1721,direction,psihologiya
1721,direction,fizicheskaya-kultura
1721,direction,filologiya
1723,direction,vuzy-dnepra
1723,direction,vuzy-ukrainy
1723,direction,menedzhment-marketing
1723,direction,pravo
1723,direction,ekonomika
1725,direction,vuzy-lvova
1725,direction,vuzy-ukrainy
1725,direction,istoriya-arheologiya
1725,direction,kultura-iskusstvo
1727,direction,vuzy-lvova
1727,direction,vuzy-ukrainy
1727,direction,medicina-stomatologiya-farmaciya
1729,direction,vuzy-kieva
1729,direction,menedzhment-marketing
1729,direction,pravo
1729,direction,ekonomika
1731,direction,vuzy-lvova
1731,direction,vuzy-ukrainy
1731,direction,menedzhment-marketing
1731,direction,sociologiya-socialnaya-rabota
1731,direction,ekonomika
1733,direction,menedzhment-marketing
1733,direction,filologiya
1733,direction,ekonomika
1735,direction,pravo
1737,direction,vuzy-dnepra
1737,direction,vuzy-ukrainy
1737,direction,mgostinichno-restorannoe-delo-turizm
1737,direction,kultura-iskusstvo
1737,direction,menedzhment-marketing
1739,direction,mgostinichno-restorannoe-delo-turizm
1739,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1739,direction,informacionnye-tekhnologii-kiberbezopasnost
1739,direction,pravo
1739,direction,sociologiya-socialnaya-rabota
1739,direction,fizicheskaya-kultura
1739,direction,ekonomika
1741,direction,mgostinichno-restorannoe-delo-turizm
1741,direction,menedzhment-marketing
1741,direction,ekonomika
1743,direction,kultura-iskusstvo
1745,direction,vuzy-lvova
1745,direction,vuzy-ukrainy
1745,direction,mgostinichno-restorannoe-delo-turizm
1745,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1745,direction,politologiya-mezhdunarodnye-otnosheniya
1745,direction,pravo
1745,direction,ekonomika
1747,direction,ekonomika
1749,direction,pravo
1749,direction,psihologiya
1749,direction,sociologiya-socialnaya-rabota
1749,direction,ekonomika
1751,direction,mgostinichno-restorannoe-delo-turizm
1751,direction,menedzhment-marketing
1751,direction,pravo
1751,direction,finansy-bankovskoe-delo-i-strahovanie
1751,direction,ekonomika
1753,direction,vuzy-lvova
1753,direction,vuzy-ukrainy
1753,direction,menedzhment-marketing
1755,direction,mgostinichno-restorannoe-delo-turizm
1755,direction,menedzhment-marketing
1757,direction,biznes-obrazovanie-mba
1757,direction,vuzy-kieva
1757,direction,mgostinichno-restorannoe-delo-turizm
1757,direction,informacionnye-tekhnologii-kiberbezopasnost
1757,direction,menedzhment-marketing
1757,direction,pishchevye-tekhnologii
1757,direction,pravo
1757,direction,ekonomika
1759,direction,vuzy-kieva
1759,direction,menedzhment-marketing
1759,direction,psihologiya
1759,direction,sociologiya-socialnaya-rabota
1761,direction,vuzy-lvova
1761,direction,vuzy-ukrainy
1761,direction,kultura-iskusstvo
1763,direction,vuzy-lvova
1763,direction,vuzy-ukrainy
1763,direction,menedzhment-marketing
1763,direction,pravo
1763,direction,psihologiya
1763,direction,ekonomika
1765,direction,menedzhment-marketing
1765,direction,pravo
1765,direction,ekonomika
1767,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1767,direction,informacionnye-tekhnologii-kiberbezopasnost
1767,direction,menedzhment-marketing
1767,direction,pravo
1767,direction,psihologiya
1767,direction,sociologiya-socialnaya-rabota
1767,direction,fizicheskaya-kultura
1767,direction,ekonomika
1769,direction,vuzy-kieva
1769,direction,menedzhment-marketing
1769,direction,pedagogika
1769,direction,psihologiya
1769,direction,ekonomika
1771,direction,vuzy-kieva
1771,direction,matematika-statistika
1771,direction,menedzhment-marketing
1771,direction,finansy-bankovskoe-delo-i-strahovanie
1771,direction,ekonomika
1773,direction,biologiya-ekologiya
1773,direction,vuzy-kieva
1773,direction,medicina-stomatologiya-farmaciya
1775,direction,mgostinichno-restorannoe-delo-turizm
1775,direction,inzheneriya-mashinostroenie
1775,direction,kultura-iskusstvo
1775,direction,legkaya-promyshlennost
1775,direction,menedzhment-marketing
1775,direction,pedagogika
1775,direction,psihologiya
1778,direction,biologiya-ekologiya
1778,direction,vuzy-ukrainy
1778,direction,vuzy-harkova
1778,direction,medicina-stomatologiya-farmaciya
1778,direction,himiya-bioinzheneriya
1781,direction,vuzy-ukrainy
1781,direction,vuzy-harkova
1781,direction,menedzhment-marketing
1781,direction,pravo
1781,direction,psihologiya
1781,direction,ekonomika
1783,direction,kultura-iskusstvo
1783,direction,menedzhment-marketing
1783,direction,filologiya
1791,direction,kultura-iskusstvo
1791,direction,pravo
1791,direction,psihologiya
1791,direction,ekonomika
1793,direction,voennye-nauki-nacionalnaya-bezopasnost
1793,direction,vuzy-kieva
1793,direction,grazhdanskaya-bezopasnost
1793,direction,informacionnye-tekhnologii-kiberbezopasnost
1793,direction,pravo
1795,direction,biznes-obrazovanie-mba
1795,direction,vuzy-kieva
1795,direction,menedzhment-marketing
1795,direction,politologiya-mezhdunarodnye-otnosheniya
1795,direction,ekonomika
1797,direction,vuzy-kieva
1797,direction,informacionnye-tekhnologii-kiberbezopasnost
1799,direction,vuzy-kieva
1799,direction,vuzy-ukrainy
1799,direction,kultura-iskusstvo
1801,direction,vuzy-kieva
1801,direction,informacionnye-tekhnologii-kiberbezopasnost
1801,direction,menedzhment-marketing
1801,direction,stroitelstvo-arhitektura
1801,direction,ekonomika
1803,direction,vuzy-kieva
1803,direction,informacionnye-tekhnologii-kiberbezopasnost
1803,direction,matematika-statistika
1803,direction,fizika-astronomiya
1805,direction,biznes-obrazovanie-mba
1805,direction,vuzy-kieva
1805,direction,menedzhment-marketing
1805,direction,ekonomika
1807,direction,biznes-obrazovanie-mba
1807,direction,vuzy-kieva
1807,direction,menedzhment-marketing
1807,direction,pravo
1807,direction,ekonomika
1809,direction,biznes-obrazovanie-mba
1809,direction,vuzy-kieva
1809,direction,menedzhment-marketing
1809,direction,ekonomika
1811,direction,biznes-obrazovanie-mba
1811,direction,vuzy-kieva
1811,direction,menedzhment-marketing
1813,direction,biznes-obrazovanie-mba
1813,direction,vuzy-kieva
1815,direction,vuzy-kieva
1815,direction,menedzhment-marketing
1815,direction,psihologiya
1815,direction,ekonomika
1817,direction,vuzy-dnepra
1817,direction,vuzy-ukrainy
1817,direction,medicina-stomatologiya-farmaciya
1819,direction,vuzy-dnepra
1819,direction,vuzy-ukrainy
1819,direction,kultura-iskusstvo
1821,direction,vuzy-dnepra
1821,direction,vuzy-ukrainy
1821,direction,menedzhment-marketing
1821,direction,psihologiya
1821,direction,stroitelstvo-arhitektura
1821,direction,ekonomika
1823,direction,vuzy-dnepra
1823,direction,vuzy-ukrainy
1823,direction,ekonomika
1825,direction,vuzy-dnepra
1825,direction,vuzy-ukrainy
1825,direction,pedagogika
1825,direction,psihologiya
1825,direction,ekonomika
1827,direction,informacionnye-tekhnologii-kiberbezopasnost
1829,direction,biznes-obrazovanie-mba
1829,direction,vuzy-lvova
1829,direction,vuzy-ukrainy
1829,direction,menedzhment-marketing
1829,direction,ekonomika
1831,direction,medicina-stomatologiya-farmaciya
1833,direction,vuzy-lvova
1833,direction,vuzy-ukrainy
1833,direction,informacionnye-tekhnologii-kiberbezopasnost
1833,direction,menedzhment-marketing
1833,direction,ekonomika
1835,direction,vuzy-lvova
1835,direction,vuzy-ukrainy
1835,direction,menedzhment-marketing
1835,direction,filologiya
1835,direction,ekonomika
1837,direction,vuzy-lvova
1837,direction,vuzy-ukrainy
1837,direction,transport
1840,direction,vuzy-lvova
1840,direction,vuzy-ukrainy
1840,direction,mgostinichno-restorannoe-delo-turizm
1840,direction,ekonomika
1842,direction,vuzy-lvova
1842,direction,vuzy-ukrainy
1842,direction,pravo
1844,direction,voennye-nauki-nacionalnaya-bezopasnost
1844,direction,vuzy-odessy
1844,direction,vuzy-ukrainy
1844,direction,inzheneriya-mashinostroenie
1844,direction,transport
1846,direction,menedzhment-marketing
1846,direction,pravo
1849,direction,pravo
1849,direction,ekonomika
1851,direction,menedzhment-marketing
1853,direction,menedzhment-marketing
1853,direction,ekonomika
1855,direction,legkaya-promyshlennost
1855,direction,pishchevye-tekhnologii
1855,direction,ekonomika
1857,direction,biznes-obrazovanie-mba
1857,direction,menedzhment-marketing
1857,direction,psihologiya
1857,direction,finansy-bankovskoe-delo-i-strahovanie
1857,direction,ekonomika
1859,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1859,direction,informacionnye-tekhnologii-kiberbezopasnost
1859,direction,sociologiya-socialnaya-rabota
1859,direction,ekonomika
1859,direction,elektronika-telekommunikacii
1861,direction,menedzhment-marketing
1861,direction,pravo
1861,direction,ekonomika
1863,direction,informacionnye-tekhnologii-kiberbezopasnost
1863,direction,pravo
1863,direction,sociologiya-socialnaya-rabota
1863,direction,fizicheskaya-kultura
1863,direction,ekonomika
1865,direction,informacionnye-tekhnologii-kiberbezopasnost
1865,direction,pravo
1865,direction,ekonomika
1868,direction,inzheneriya-mashinostroenie
1868,direction,psihologiya
1868,direction,transport
1868,direction,ekonomika
1870,direction,menedzhment-marketing
1870,direction,pravo
1870,direction,psihologiya
1870,direction,sociologiya-socialnaya-rabota
1870,direction,ekonomika
1872,direction,menedzhment-marketing
1872,direction,psihologiya
1872,direction,ekonomika
1874,direction,vuzy-ukrainy
1874,direction,mgostinichno-restorannoe-delo-turizm
1874,direction,menedzhment-marketing
1874,direction,sociologiya-socialnaya-rabota
1874,direction,fizicheskaya-kultura
1876,direction,pravo
1878,direction,menedzhment-marketing
1878,direction,pravo
1878,direction,psihologiya
1878,direction,ekonomika
1880,direction,transport
1880,direction,ekonomika
1882,direction,informacionnye-tekhnologii-kiberbezopasnost
1882,direction,menedzhment-marketing
1882,direction,pravo
1882,direction,psihologiya
1882,direction,ekonomika
1884,direction,menedzhment-marketing
1884,direction,pravo
1884,direction,ekonomika
1886,direction,geografiya-geologiya
1886,direction,menedzhment-marketing
1888,direction,istoriya-arheologiya
1888,direction,kultura-iskusstvo
1888,direction,psihologiya
1888,direction,fizicheskaya-kultura
1888,direction,filologiya
1890,direction,kultura-iskusstvo
1892,direction,menedzhment-marketing
1892,direction,pravo
1892,direction,psihologiya
1892,direction,filologiya
1892,direction,ekonomika
1894,direction,menedzhment-marketing
1894,direction,pravo
1894,direction,sociologiya-socialnaya-rabota
1894,direction,filologiya
1894,direction,finansy-bankovskoe-delo-i-strahovanie
1894,direction,ekonomika
1896,direction,menedzhment-marketing
1896,direction,pravo
1896,direction,psihologiya
1896,direction,ekonomika
1898,direction,biologiya-ekologiya
1898,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1898,direction,informacionnye-tekhnologii-kiberbezopasnost
1898,direction,menedzhment-marketing
1898,direction,transport
1898,direction,ekonomika
1900,direction,informacionnye-tekhnologii-kiberbezopasnost
1900,direction,menedzhment-marketing
1900,direction,finansy-bankovskoe-delo-i-strahovanie
1900,direction,ekonomika
1902,direction,grazhdanskaya-bezopasnost
1902,direction,pravo
1904,direction,metallurgiya
1906,direction,inzheneriya-mashinostroenie
1906,direction,informacionnye-tekhnologii-kiberbezopasnost
1906,direction,menedzhment-marketing
1906,direction,ekonomika
1908,direction,pravo
1908,direction,sociologiya-socialnaya-rabota
1908,direction,ekonomika
1910,direction,informacionnye-tekhnologii-kiberbezopasnost
1910,direction,menedzhment-marketing
1910,direction,politologiya-mezhdunarodnye-otnosheniya
1910,direction,pravo
1910,direction,psihologiya
1910,direction,sociologiya-socialnaya-rabota
1910,direction,ekonomika
1912,direction,pedagogika
1912,direction,psihologiya
1912,direction,filologiya
1914,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1914,direction,informacionnye-tekhnologii-kiberbezopasnost
1914,direction,kultura-iskusstvo
1914,direction,menedzhment-marketing
1914,direction,pravo
1914,direction,fizicheskaya-kultura
1914,direction,finansy-bankovskoe-delo-i-strahovanie
1914,direction,ekonomika
1917,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1917,direction,menedzhment-marketing
1917,direction,pravo
1917,direction,sociologiya-socialnaya-rabota
1917,direction,finansy-bankovskoe-delo-i-strahovanie
1917,direction,ekonomika
1919,direction,informacionnye-tekhnologii-kiberbezopasnost
1919,direction,menedzhment-marketing
1919,direction,pravo
1919,direction,ekonomika
1921,direction,grazhdanskaya-bezopasnost
1924,direction,menedzhment-marketing
1924,direction,pravo
1924,direction,sociologiya-socialnaya-rabota
1924,direction,finansy-bankovskoe-delo-i-strahovanie
1924,direction,ekonomika
1926,direction,mgostinichno-restorannoe-delo-turizm
1926,direction,matematika-statistika
1926,direction,menedzhment-marketing
1926,direction,ekonomika
1929,direction,voennye-nauki-nacionalnaya-bezopasnost
1931,direction,biznes-obrazovanie-mba
1931,direction,pravo
1931,direction,ekonomika
1936,direction,menedzhment-marketing
1936,direction,pravo
1936,direction,finansy-bankovskoe-delo-i-strahovanie
1936,direction,ekonomika
1938,direction,pravo
1940,direction,grazhdanskaya-bezopasnost
1940,direction,menedzhment-marketing
1940,direction,pravo
1940,direction,psihologiya
1940,direction,sociologiya-socialnaya-rabota
1940,direction,ekonomika
1942,direction,biznes-obrazovanie-mba
1942,direction,menedzhment-marketing
1942,direction,psihologiya
1942,direction,ekonomika
1944,direction,informacionnye-tekhnologii-kiberbezopasnost
1944,direction,menedzhment-marketing
1944,direction,ekonomika
1946,direction,mgostinichno-restorannoe-delo-turizm
1946,direction,informacionnye-tekhnologii-kiberbezopasnost
1946,direction,pravo
1946,direction,filosofiya-religiya-i-kulturologiya
1946,direction,ekonomika
1948,direction,menedzhment-marketing
1948,direction,politologiya-mezhdunarodnye-otnosheniya
1948,direction,psihologiya
1948,direction,filologiya
1948,direction,finansy-bankovskoe-delo-i-strahovanie
1948,direction,ekonomika
1950,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1950,direction,informacionnye-tekhnologii-kiberbezopasnost
1950,direction,kultura-iskusstvo
1950,direction,menedzhment-marketing
1950,direction,pravo
1952,direction,menedzhment-marketing
1952,direction,politologiya-mezhdunarodnye-otnosheniya
1952,direction,sociologiya-socialnaya-rabota
1952,direction,ekonomika
1954,direction,pravo
1956,direction,automation
1956,direction,biologiya-ekologiya
1956,direction,mgostinichno-restorannoe-delo-turizm
1956,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1956,direction,inzheneriya-mashinostroenie
1956,direction,informacionnye-tekhnologii-kiberbezopasnost
1956,direction,menedzhment-marketing
1956,direction,politologiya-mezhdunarodnye-otnosheniya
1956,direction,pravo
1956,direction,psihologiya
1956,direction,sociologiya-socialnaya-rabota
1956,direction,stroitelstvo-arhitektura
1956,direction,fizicheskaya-kultura
1956,direction,filologiya
1956,direction,filosofiya-religiya-i-kulturologiya
1956,direction,himiya-bioinzheneriya
1956,direction,ekonomika
1956,direction,elektronika-telekommunikacii
1958,direction,informacionnye-tekhnologii-kiberbezopasnost
1958,direction,kultura-iskusstvo
1958,direction,menedzhment-marketing
1958,direction,ekonomika
1960,direction,pravo
1960,direction,psihologiya
1960,direction,sociologiya-socialnaya-rabota
1960,direction,ekonomika
1962,direction,istoriya-arheologiya
1962,direction,kultura-iskusstvo
1962,direction,menedzhment-marketing
1962,direction,politologiya-mezhdunarodnye-otnosheniya
1962,direction,psihologiya
1962,direction,filologiya
1962,direction,ekonomika
1964,direction,biologiya-ekologiya
