taxonomy,slug,name,parent_slug
city,cherkaska-obl-zolotoniskij-r-n-s-shramkivka,"Черкаська обл., Золотоніський р-н, с. Шрамківка",
city,cherkaska-obl-zolotoniskij-r-n-smt-drabiv,"Черкаська обл., Золотоніський р-н, смт. Драбів",
city,cherkaska-obl-zolotoniskij-r-n-smt-chornobaj,"Черкаська обл., Золотоніський р-н, смт. Чорнобай",
city,cherkaska-obl-kamyanskij-r-n-s-rebedajlivka,"Черкаська обл., Кам’янський р-н, с. Ребедайлівка",
city,cherkaska-obl-kamyanskij-r-n-s-timoshivka,"Черкаська обл., Кам’янський р-н, с. Тимошівка",
city,cherkaska-obl-kanivskij-r-n-s-grishhinczi,"Черкаська обл., Канівський р-н, с. Грищинці",
city,cherkaska-obl-kanivskij-rn-s-stepanczi,"Черкаська обл., Канівський Рн, с. Степанці",
city,cherkaska-obl-katerinopilskij-r-n-s-radchiha,"Черкаська обл., Катеринопільський р-н, с. Радчиха",
city,cherkaska-obl-korsun-shevchenkivskij-r-n-m-korsun-shevchenkivskij,"Черкаська обл., Корсунь-Шевченківський р-н, м. Корсунь-Шевченківський",
city,cherkaska-obl-m-bagacheve,"Черкаська обл., м. Багачеве",
city,cherkaska-obl-m-drabiv,"Черкаська обл., м. Драбів",
city,cherkaska-obl-m-zolotonosha,"Черкаська обл., м. Золотоноша",
city,cherkaska-obl-m-zolotonosha-proyizd-sadovij-1,"Черкаська обл., м. Золотоноша, проїзд Садовий, 1",
city,cherkaska-obl-m-kaniv,"Черкаська обл., м. Канів",
city,cherkaska-obl-m-kaniv-livij-bereg,"Черкаська обл., м. Канів, Лівий берег",
city,cherkaska-obl-m-monastirishhe,"Черкаська обл., м. Монастирище",
city,cherkaska-obl-m-smila,"Черкаська обл., м. Сміла",
city,cherkaska-obl-m-uman,"Черкаська обл., м. Умань",
city,cherkaska-obl-m-shpola,"Черкаська обл., м. Шпола",
city,cherkaska-obl-s-geronimivka,"Черкаська обл., с. Геронимівка",
city,cherkaska-obl-smilyanskij-r-n-s-kovaliha,"Черкаська обл., Смілянський р-н, с. Ковалиха",
city,cherkaska-obl-smilyanskij-r-n-s-mikolayivka,"Черкаська обл., Смілянський р-н, с. Миколаївка",
city,cherkaska-obl-umanskij-r-n-m-zhashkiv,"Черкаська обл., Уманський р-н, м. Жашків",
city,cherkaska-obl-umanskij-r-n-m-monastirishhe,"Черкаська обл., Уманський р-н, м. Монастирище",
city,cherkaska-obl-umanskij-r-n-m-hristinivka,"Черкаська обл., Уманський р-н, м. Христинівка",
city,cherkaska-obl-umanskij-r-n-s-dmitrushki,"Черкаська обл., Уманський р-н, с. Дмитрушки",
city,cherkaska-obl-umanskij-r-n-s-ivanki,"Черкаська обл., Уманський р-н, с. Іваньки",
city,cherkaska-obl-umanskij-r-n-s-kochubiyivka,"Черкаська обл., Уманський р-н, с. Кочубіївка",
city,cherkaska-obl-umanskij-r-n-s-ladizhinka,"Черкаська обл., Уманський р-н, с. Ладижинка",
city,cherkaska-obl-umanskij-r-n-s-ositna,"Черкаська обл., Уманський р-н, с. Осітна",
city,cherkaska-obl-umanskij-r-n-s-polovinchik,"Черкаська обл., Уманський р-н, с. Половинчик",
city,cherkaska-obl-umanskij-r-n-s-potash,"Черкаська обл., Уманський р-н, с. Поташ",
city,cherkaska-obl-umanskij-r-n-s-pugachivka,"Черкаська обл., Уманський р-н, с. Пугачівка",
city,cherkaska-obl-umanskij-r-n-s-rodnikivka,"Черкаська обл., Уманський р-н, с. Родниківка",
city,cherkaska-obl-umanskij-r-n-s-rodnikivka-avtoshlyah-strij-ternopil-kirovograd-znamyanka-cherez-vinniczyu-543-km-850-m,"Черкаська обл., Уманський р-н, с. Родниківка, автошлях Стрий-Тернопіль-Кіровоград-Знам’янка Через Вінницю 543 Км+850 М",
city,cherkaska-obl-umanskij-r-n-s-satanivka,"Черкаська обл., Уманський р-н, с. Сатанівка",
city,cherkaska-obl-umanskij-r-n-s-stari-babani,"Черкаська обл., Уманський р-н, с. Старі Бабани",
city,cherkaska-obl-umanskij-r-n-s-yagubecz,"Черкаська обл., Уманський р-н, с. Ягубець",
city,cherkaska-obl-umanskij-r-n-smt-buki,"Черкаська обл., Уманський р-н, смт. Буки",
city,cherkaska-obl-umanskij-r-n-smt-verhnyachka,"Черкаська обл., Уманський р-н, смт. Верхнячка",
city,cherkaska-obl-umanskij-r-n-smt-mankivka,"Черкаська обл., Уманський р-н, смт. Маньківка",
city,cherkaska-obl-cherkaskij-r-n-m-gorodishhe,"Черкаська обл., Черкаський р-н, м. Городище",
city,cherkaska-obl-cherkaskij-r-n-m-kamyanka,"Черкаська обл., Черкаський р-н, м. Кам’янка",
city,cherkaska-obl-cherkaskij-r-n-m-korsun-shevchenkivskij,"Черкаська обл., Черкаський р-н, м. Корсунь-Шевченківський",
city,cherkaska-obl-cherkaskij-r-n-m-chigirin,"Черкаська обл., Черкаський р-н, м. Чигирин",
city,cherkaska-obl-cherkaskij-r-n-s-budki,"Черкаська обл., Черкаський р-н, с. Будки",
city,cherkaska-obl-cherkaskij-r-n-s-kostyantinivka,"Черкаська обл., Черкаський р-н, с. Костянтинівка",
city,cherkaska-obl-cherkaskij-r-n-s-litvinecz,"Черкаська обл., Черкаський р-н, с. Литвинець",
city,cherkaska-obl-cherkaskij-r-n-s-martinivka,"Черкаська обл., Черкаський р-н, с. Мартинівка",
city,cherkaska-obl-cherkaskij-r-n-s-mliyiv,"Черкаська обл., Черкаський р-н, с. Мліїв",
city,cherkaska-obl-cherkaskij-r-n-s-moshni,"Черкаська обл., Черкаський р-н, с. Мошни",
city,cherkaska-obl-cherkaskij-r-n-s-moshni-moshnogirya-urochishhe,"Черкаська обл., Черкаський р-н, с. Мошни, МОШНОГІР’Я УРОЧИЩЕ",
city,cherkaska-obl-cherkaskij-r-n-s-ploske,"Черкаська обл., Черкаський р-н, с. Плоске",
city,cherkaska-obl-cherkaskij-r-n-s-ruska-polyana,"Черкаська обл., Черкаський р-н, с. Руська Поляна",
city,cherkaska-obl-cherkaskij-r-n-s-stepanczi,"Черкаська обл., Черкаський р-н, с. Степанці",
city,cherkaska-obl-cherkaskij-r-n-s-sunki,"Черкаська обл., Черкаський р-н, с. Сунки",
city,cherkaska-obl-cherkaskij-r-n-s-haczki,"Черкаська обл., Черкаський р-н, с. Хацьки",
city,cherkaska-obl-cherkaskij-r-n-s-hlistunivka,"Черкаська обл., Черкаський р-н, с. Хлистунівка",
city,cherkaska-obl-cherkaskij-r-n-s-hutori-czentralna-vuliczya-2,"Черкаська обл., Черкаський р-н, с. Хутори, Центральна вулиця, 2",
city,cherkaska-obl-cherkaskij-r-n-s-chervona-sloboda,"Черкаська обл., Черкаський р-н, с. Червона Слобода",
city,cherkaska-obl-cherkaskij-r-n-s-chornyavka,"Черкаська обл., Черкаський р-н, с. Чорнявка",
city,cherkaska-obl-chigirinskij-r-n-m-chigirin,"Черкаська обл., Чигиринський р-н, м. Чигирин",
city,cherkaska-obl-chornobayivskij-r-n-s-irkliyiv,"Черкаська обл., Чорнобаївський р-н, с. Іркліїв",
city,cherkaska-obl-shpolyanskij-r-n-s-signayivka,"Черкаська обл., Шполянський р-н, с. Сигнаївка",
city,chernishi-kanivskij-cherkaska,"ЧЕРНИШІ, КАНІВСЬКИЙ, ЧЕРКАСЬКА",
city,cherniveczka-obl-vizhniczkij-r-n-m-vashkivczi,"Чернівецька обл., Вижницький р-н, м. Вашківці",
city,cherniveczka-obl-vizhniczkij-r-n-m-vizhniczya,"Чернівецька обл., Вижницький р-н, м. Вижниця",
city,cherniveczka-obl-vizhniczkij-r-n-s-shhe-putila,"Чернівецька обл., Вижницький р-н, с-ще Путила",
city,cherniveczka-obl-vizhniczkij-r-n-s-brusniczya,"Чернівецька обл., Вижницький р-н, с. Брусниця",
city,cherniveczka-obl-vizhniczkij-r-n-s-ispas,"Чернівецька обл., Вижницький р-н, с. Іспас",
city,cherniveczka-obl-vizhniczkij-r-n-s-chornoguzi,"Чернівецька обл., Вижницький р-н, с. Чорногузи",
city,cherniveczka-obl-vizhniczkij-r-n-smt-beregomet,"Чернівецька обл., Вижницький р-н, смт. Берегомет",
city,cherniveczka-obl-vizhniczkij-r-n-smt-putila,"Чернівецька обл., Вижницький р-н, смт. Путила",
city,cherniveczka-obl-gerczayivskij-r-n-s-czuren,"Чернівецька обл., Герцаївський р-н, с. Цурень",
city,cherniveczka-obl-dnistrovskij-r-n-m-sokiryani,"Чернівецька обл., Дністровський р-н, м. Сокиряни",
city,cherniveczka-obl-dnistrovskij-r-n-m-hotin,"Чернівецька обл., Дністровський р-н, м. Хотин",
city,cherniveczka-obl-dnistrovskij-r-n-s-shhe-kelmenczi,"Чернівецька обл., Дністровський р-н, с-ще Кельменці",
city,cherniveczka-obl-dnistrovskij-r-n-s-ataki,"Чернівецька обл., Дністровський р-н, с. Атаки",
city,cherniveczka-obl-dnistrovskij-r-n-s-vladichna,"Чернівецька обл., Дністровський р-н, с. Владична",
city,cherniveczka-obl-dnistrovskij-r-n-s-ivanivczi,"Чернівецька обл., Дністровський р-н, с. Іванівці",
city,cherniveczka-obl-dnistrovskij-r-n-s-klishkivczi,"Чернівецька обл., Дністровський р-н, с. Клішківці",
city,cherniveczka-obl-dnistrovskij-r-n-s-kulishivka,"Чернівецька обл., Дністровський р-н, с. Кулішівка",
city,cherniveczka-obl-dnistrovskij-r-n-s-mamaliga,"Чернівецька обл., Дністровський р-н, с. Мамалига",
city,cherniveczka-obl-dnistrovskij-r-n-s-nelipivczi,"Чернівецька обл., Дністровський р-н, с. Нелипівці",
city,cherniveczka-obl-dnistrovskij-r-n-s-romankivczi,"Чернівецька обл., Дністровський р-н, с. Романківці",
city,cherniveczka-obl-dnistrovskij-r-n-s-shirivczi,"Чернівецька обл., Дністровський р-н, с. Ширівці",
city,cherniveczka-obl-dnistrovskij-r-n-smt-kelmenczi,"Чернівецька обл., Дністровський р-н, смт. Кельменці",
city,cherniveczka-obl-kelmeneczkij-r-n-s-lukachani,"Чернівецька обл., Кельменецький р-н, с. Лукачани",
city,cherniveczka-obl-m-novodnistrovsk-mikrorajon-sonyachnij-11,"Чернівецька обл., м. Новодністровськ, Мікрорайон ”Сонячний”, 11",
city,cherniveczka-obl-novoseliczkij-r-n-m-novoseliczya,"Чернівецька обл., Новоселицький р-н, м. Новоселиця",
city,cherniveczka-obl-hotinskij-r-n-s-dankivczi,"Чернівецька обл., Хотинський р-н, с. Данківці",
city,cherniveczka-obl-cherniveczkij-r-n-m-gercza,"Чернівецька обл., Чернівецький р-н, м. Герца",
city,cherniveczka-obl-cherniveczkij-r-n-m-zastavna,"Чернівецька обл., Чернівецький р-н, м. Заставна",
city,cherniveczka-obl-cherniveczkij-r-n-m-kiczman,"Чернівецька обл., Чернівецький р-н, м. Кіцмань",
city,cherniveczka-obl-cherniveczkij-r-n-m-novoseliczya,"Чернівецька обл., Чернівецький р-н, м. Новоселиця",
city,cherniveczka-obl-cherniveczkij-r-n-m-storozhinecz,"Чернівецька обл., Чернівецький р-н, м. Сторожинець",
city,cherniveczka-obl-cherniveczkij-r-n-s-shhe-gliboka,"Чернівецька обл., Чернівецький р-н, с-ще Глибока",
city,cherniveczka-obl-cherniveczkij-r-n-s-shhe-nepolokivczi,"Чернівецька обл., Чернівецький р-н, с-ще Неполоківці",
city,cherniveczka-obl-cherniveczkij-r-n-s-borivczi,"Чернівецька обл., Чернівецький р-н, с. Борівці",
